entry_time,entry_price,direction,stop_loss,take_profit,size,exit_time,exit_price,pnl,pnl_pct,exit_reason
2025-12-14 06:12:58.512324,1904.7084990101116,LONG,1896.3616177689642,1909.467890561861,17.966250340271017,2025-12-14 11:12:58.512324,1905.5925161250977,15.882472792925073,0.04641219984294527,signal
2025-12-14 11:12:58.512324,1905.5925161250977,SHORT,1910.2185554739121,1900.8261516525486,36.26089689750289,2025-12-14 12:12:58.512324,1910.2256215637371,-168.00055862576335,-0.24313201271699642,signal
2025-12-14 12:12:58.512324,1910.2256215637371,LONG,1904.5234238886424,1914.9987990289137,27.3433879465592,2025-12-14 17:12:58.512324,1903.5711621766982,-181.95546459442906,-0.3483598645060334,sl
2025-12-14 17:12:58.512324,1897.7547481103086,SHORT,1912.1559764747449,1893.0079878599074,9.379486043045972,2025-12-14 22:12:58.512324,1907.6536910492523,-92.84699713673109,-0.5216133933428755,signal
2025-12-14 22:12:58.512324,1907.6536910492523,LONG,1900.1478405506284,1914.3271422423284,18.971824957550147,2025-12-15 01:12:58.512324,1913.3699786712073,108.44840817074012,0.29965017491255846,tp
2025-12-15 01:12:58.512324,1917.9573861275978,LONG,1903.8887419062355,1922.7498833443083,9.647466950014818,2025-12-15 03:12:58.512324,1921.7885084026361,36.96062552989755,0.19975012493752142,tp
2025-12-15 03:12:58.512324,1925.0015582063968,LONG,1908.8375578405419,1929.8116570524896,8.36852546582606,2025-12-15 04:12:58.512324,1922.5624139125298,-20.412041138050334,-0.12670869192124987,signal
2025-12-15 04:12:58.512324,1922.5624139125298,SHORT,1928.1622750749953,1916.5670273888318,27.340837410848238,2025-12-15 05:12:58.512324,1926.8135655589474,-116.2300459735637,-0.22111904485671613,signal
2025-12-15 05:12:58.512324,1926.8135655589474,LONG,1915.5790103952966,1931.6281921595444,12.119068645017673,2025-12-16 05:12:58.512324,1930.6623780634648,46.64402294404822,0.1997501249375342,tp
2025-12-16 05:12:58.512324,1934.0031392889975,LONG,1926.4819200973297,1938.8357308414436,19.133525239651004,2025-12-16 07:12:58.512324,1937.866312976023,73.91613124585683,0.19975012493752545,tp
2025-12-16 07:12:58.512324,1938.4917183445416,LONG,1928.2049577624696,1943.3355257367068,13.617878434988246,2025-12-16 10:12:58.512324,1942.3638579738385,52.73032675506636,0.19975012493753302,tp
2025-12-16 10:12:58.512324,1943.6465972338378,LONG,1921.2218580973552,1974.8553618640572,5.963852908799049,2025-12-17 06:12:58.512324,1973.8679341831253,180.23560827280403,1.5548781857925142,tp
2025-12-17 06:12:58.512324,1978.5869163600821,LONG,1969.0956727492878,1983.5309116533356,15.471554989367856,2025-12-17 09:12:58.512324,1968.1111249129133,-162.07678343202204,-0.5294582391376911,sl
2025-12-17 11:12:58.512324,1964.251980388083,SHORT,1976.2253618195487,1959.3388938938654,11.673552419109289,2025-12-17 18:12:58.512324,1960.3185633408123,45.91695008753286,0.20025012506254855,tp
2025-12-17 19:12:58.512324,1953.038641372481,SHORT,1965.5773830383107,1948.153602249488,11.17641036071626,2025-12-18 08:12:58.512324,1949.1276790506126,43.71051981449959,0.20025012506254808,tp
2025-12-18 08:12:58.512324,1945.6398538512476,SHORT,1953.7011433260461,1940.773320950169,18.353884315423798,2025-12-18 11:12:58.512324,1941.743707610644,71.50941737601336,0.20025012506253692,tp
2025-12-18 11:12:58.512324,1939.8354670797673,SHORT,1949.9612125129859,1934.9834524047303,14.365467623056828,2025-12-18 13:12:58.512324,1950.9361931192423,-159.46712051250083,-0.5722509062165968,sl
2025-12-18 13:12:58.512324,1949.2690965628842,LONG,1935.841128096555,1966.975680576018,10.304327046938953,2025-12-18 14:12:58.512324,1947.9495259107255,-13.597287561386233,-0.06769566369699923,signal
2025-12-18 14:12:58.512324,1947.9495259107255,SHORT,1952.8529779431537,1943.0772159409637,32.5926066323343,2025-12-18 21:12:58.512324,1948.8249894189273,-28.533637743786166,-0.04494282303298084,signal
2025-12-18 21:12:58.512324,1948.8249894189273,LONG,1944.3069245062497,1953.6946170786446,35.97058965902542,2025-12-18 22:12:58.512324,1946.5705783642213,-81.09249497160013,-0.11568052888002968,signal
2025-12-18 22:12:58.512324,1946.5705783642213,SHORT,1949.9507006787542,1939.754173137333,52.30382293741645,2025-12-19 00:12:58.512324,1950.9256760290934,-227.78825713862716,-0.22373181395415298,sl
2025-12-19 01:12:58.512324,1952.710242267162,LONG,1946.3429340457471,1957.5895782048608,22.498806893998314,2025-12-19 04:12:58.512324,1945.3697625787245,-165.15203501947056,-0.37591238728357795,sl
2025-12-19 04:12:58.512324,1945.388443898609,SHORT,1953.83052514231,1938.5761782121206,15.798128257974902,2025-12-19 08:12:58.512324,1939.5454663012265,92.308109491923,0.300350175087554,tp
2025-12-19 08:12:58.512324,1938.7900228494293,SHORT,1947.3766687782881,1933.9406230924271,15.733575554605467,2025-12-19 12:12:58.512324,1948.350357112677,-150.4182414580926,-0.49310828664142925,sl
2025-12-19 12:12:58.512324,1948.8072255599734,LONG,1938.7364006289124,1955.6246421411427,12.842559938139713,2025-12-19 14:12:58.512324,1954.6468298200723,74.99546772533607,0.29965017491255114,tp
2025-12-19 14:12:58.512324,1955.3796002233412,LONG,1940.7673962926997,1960.2656062209005,8.67810601673786,2025-12-19 15:12:58.512324,1959.2854734177902,33.895581669362876,0.19975012493752428,tp
2025-12-19 15:12:58.512324,1962.0920663276402,LONG,1934.3590329928309,1960.4667810661906,4.44830698791404,2025-12-19 16:12:58.512324,1959.4865476756577,-11.590146826754093,-0.13279288452855964,tp
2025-12-19 18:12:58.512324,1951.8754803412999,SHORT,1963.207587563013,1945.0404986692693,11.469182484599706,2025-12-20 01:12:58.512324,1958.8066499535885,-79.4948491150503,-0.355103062777173,signal
2025-12-20 01:12:58.512324,1958.8066499535885,LONG,1955.989469729228,1963.7012192938023,63.74468582287676,2025-12-20 03:12:58.512324,1955.0114749943634,-241.92223541865,-0.19374934015641476,sl
2025-12-20 06:12:58.512324,1952.326059111734,SHORT,1958.1713875697606,1947.4428023355663,23.073296055045386,2025-12-20 11:12:58.512324,1958.284308773797,-137.47645842265496,-0.3051872218913027,signal
2025-12-20 11:12:58.512324,1958.284308773797,LONG,1954.9084944865037,1963.1775729136614,45.7141295449564,2025-12-20 16:12:58.512324,1958.9365355289187,29.81597837632332,0.03330602978329399,signal
2025-12-20 16:12:58.512324,1958.9365355289187,SHORT,1961.4033984101427,1954.036744294479,74.10016096203127,2025-12-21 04:12:58.512324,1960.988282620202,-152.03478971746696,-0.10473780309218923,signal
2025-12-21 04:12:58.512324,1960.988282620202,LONG,1956.4465642029566,1965.8883033164043,30.07993563969284,2025-12-21 07:12:58.512324,1960.4886210849606,-15.029786821689324,-0.02548008775318638,signal
2025-12-21 07:12:58.512324,1960.4886210849606,SHORT,1963.0930795490012,1955.5849476955534,65.79643707129867,2025-12-21 08:12:58.512324,1963.099257776699,-171.7705928039866,-0.13316255262392712,signal
2025-12-21 08:12:58.512324,1963.099257776699,LONG,1959.4177662175525,1968.0045532733923,38.28882750750763,2025-12-21 13:12:58.512324,1962.420926935382,-25.972492576205024,-0.03455407762137986,signal
2025-12-21 13:12:58.512324,1962.420926935382,SHORT,1964.7696747183957,1957.512420364758,75.25451818144525,2025-12-21 14:12:58.512324,1965.7520595557548,-250.68278034464478,-0.16974608121280058,sl
2025-12-21 14:12:58.512324,1965.2052714896768,LONG,1961.8628164212062,1970.115829389451,41.45911582848305,2025-12-21 22:12:58.512324,1969.1307714747563,162.74775856612231,0.1997501249375307,tp
2025-12-21 22:12:58.512324,1970.7375569686694,LONG,1965.9617321953858,1975.6619386702403,26.671281894048754,2025-12-22 05:12:58.512324,1964.9787513292883,-153.59472858097047,-0.29221575541692657,sl
2025-12-22 07:12:58.512324,1973.2137102701608,LONG,1961.973412624334,1987.6088722433112,9.560437894662398,2025-12-22 13:12:58.512324,1968.517740075507,-44.895531401174395,-0.237985889222864,signal
2025-12-22 13:12:58.512324,1968.517740075507,SHORT,1972.1795400055705,1963.5939838472038,36.284614419833126,2025-12-22 17:12:58.512324,1973.1656297755733,-168.64688563282112,-0.23611114116188067,sl
2025-12-22 18:12:58.512324,1976.5988862120594,LONG,1966.7018981516594,1983.5135249944105,10.523902550561598,2025-12-23 03:12:58.512324,1971.001475862758,-58.906601051551824,-0.2831839271157406,signal
2025-12-23 03:12:58.512324,1971.001475862758,SHORT,1973.988073242625,1966.0715071887641,46.27606208830815,2025-12-23 05:12:58.512324,1974.975067279246,-183.8821631029686,-0.20160266063467513,sl
2025-12-23 05:12:58.512324,1968.6342183801307,SHORT,1974.3543373846817,1963.7101708103953,18.773585499394187,2025-12-23 07:12:58.512324,1975.3415145533738,-125.91999817813867,-0.34070809653822437,sl
2025-12-23 08:12:58.512324,1977.3311816902283,LONG,1967.7067927825233,1982.2720392156912,10.00181157995069,2025-12-23 09:12:58.512324,1972.8713302345705,-44.606593934058395,-0.22554903786251593,signal
2025-12-23 09:12:58.512324,1972.8713302345705,SHORT,1981.0142380795571,1963.1242912912955,11.945926422480069,2025-12-23 15:12:58.512324,1964.105853436941,104.7117408824369,0.44430048038597586,tp
2025-12-23 15:12:58.512324,1962.7774186878294,SHORT,1981.0142380795571,1942.1119750088344,5.075470393019384,2025-12-24 12:12:58.512324,1967.4977018055727,-23.957657210775313,-0.24048998489594056,signal
2025-12-24 12:12:58.512324,1967.4977018055727,LONG,1962.0263179247354,1972.4139879170307,19.40615988042442,2025-12-24 18:12:58.512324,1961.0453047657732,-125.21624856632647,-0.3279494066945106,sl
2025-12-25 03:12:58.512324,1965.5368472632863,SHORT,1968.3666150271872,1960.620546994994,45.81105929523756,2025-12-25 05:12:58.512324,1967.3518770787578,-83.14843849918724,-0.09234270107928108,signal
2025-12-25 05:12:58.512324,1967.3518770787578,LONG,1964.8968784622264,1972.2677988105888,56.342599841054316,2025-12-25 06:12:58.512324,1963.9144300229955,-193.67470393762432,-0.1747245673644516,sl
2025-12-25 06:12:58.512324,1963.7257351304393,SHORT,1968.0969436930716,1956.8492568183267,23.326016053665793,2025-12-25 07:12:58.512324,1969.080992164918,-124.91681155775576,-0.27270901117578594,sl
2025-12-25 08:12:58.512324,1967.918807018423,LONG,1963.1138647883565,1972.8361453667949,20.030917153667218,2025-12-25 11:12:58.512324,1964.5152885503426,-68.1755964650947,-0.17295014692384764,signal
2025-12-25 11:12:58.512324,1964.5152885503426,SHORT,1968.5770915417886,1959.6015434564197,24.417488472228843,2025-12-25 12:12:58.512324,1969.5613800875594,-123.21288193980403,-0.25686191228068633,sl
2025-12-25 14:12:58.512324,1964.876269474095,LONG,1959.9741874360334,1969.7860052798771,18.549372730717224,2025-12-25 16:12:58.512324,1958.9942003423155,-109.10869275322266,-0.2993607904559695,sl
2025-12-25 16:12:58.512324,1959.7870313271155,SHORT,1968.7376051539661,1954.8851127895289,8.849435948383363,2025-12-25 19:12:58.512324,1967.1792528680319,-65.41699104259902,-0.3771951453271194,signal
2025-12-25 19:12:58.512324,1967.1792528680319,LONG,1959.4594399557661,1974.0609394097992,10.275340502539837,2025-12-25 22:12:58.512324,1963.6150403784493,-36.62349695386631,-0.18118392029532515,signal
2025-12-25 22:12:58.512324,1963.6150403784493,SHORT,1972.979579723399,1963.195272494752,8.170707456370163,2025-12-26 02:12:58.512324,1964.1768701309993,-4.5905465483709795,-0.028612011061074843,tp
2025-12-26 04:12:58.512324,1968.819130560725,LONG,1962.7278503383172,1973.7387185931104,13.39183034166213,2025-12-26 10:12:58.512324,1972.751849233814,52.66630125149563,0.19975012493753225,tp
2025-12-26 10:12:58.512324,1974.6739944550861,LONG,1965.8903371251138,1979.6082123322851,8.907383006875392,2025-12-26 12:12:58.512324,1965.3976032421835,-82.62836945493666,-0.4697682371343739,signal
2025-12-26 12:12:58.512324,1965.3976032421835,SHORT,1980.924981456178,1963.195272494752,4.661311256469705,2025-12-26 15:12:58.512324,1981.9154439469062,-76.99479680949707,-0.840432525076568,sl
2025-12-26 15:12:58.512324,1982.5176619324393,LONG,1965.5347556664585,1987.471479178647,4.142881370902574,2025-12-26 17:12:58.512324,1986.4777434390578,16.406147901025612,0.199750124937523,tp
2025-12-26 17:12:58.512324,1991.834978806328,LONG,1961.9960853722,2034.1047695087373,2.3083677849839073,2025-12-27 05:12:58.512324,1982.8176118720307,-20.81539933651108,-0.4527165668965856,signal
2025-12-27 05:12:58.512324,1982.8176118720307,SHORT,1992.3449092055062,1975.8742785638244,7.751795891518787,2025-12-27 08:12:58.512324,1987.7145010094891,-37.95968509697302,-0.24696619135005154,end
