entry_time,entry_price,direction,stop_loss,take_profit,size,exit_time,exit_price,pnl,pnl_pct,exit_reason
2025-09-13 08:06:30.134377,70310.448706388,LONG,67373.5210629511,76078.89102668551,0.0769446714375883,2025-09-21 08:06:30.134377,76040.85158117217,440.9239664052802,8.150144082729414,tp
2025-09-21 08:06:30.134377,76106.03251647687,LONG,71124.31307149043,85955.36940867394,0.04694613777461719,2025-09-25 08:06:30.134377,71088.75091495468,-235.54199331911275,-6.592488710321294,sl
2025-09-28 08:06:30.134377,72472.88901716938,LONG,70692.50400255264,75925.00404038014,0.13036104292375508,2025-10-03 08:06:30.134377,70657.15775055137,-236.7006215855943,-2.5053937979315926,sl
2025-10-15 08:06:30.134377,77212.27400934749,LONG,75445.82208300606,80629.41733128171,0.12884839396353892,2025-10-17 08:06:30.134377,75408.09917196457,-232.46503022621795,-2.336642535828566,sl
2025-10-21 08:06:30.134377,67165.78733625842,SHORT,68401.1961175378,64795.768854244336,0.181375472371785,2025-10-22 08:06:30.134377,68435.39671559657,-230.27600090510467,-1.890262036208969,sl
2025-10-27 08:06:30.134377,73318.62077877462,SHORT,73873.44743507022,72319.0004138254,0.4117899726521382,2025-10-28 08:06:30.134377,73910.38415878775,-243.68222607214358,-0.8071119910979591,sl
2025-11-05 08:06:30.134377,78464.21628321562,SHORT,78675.12870385445,78160.14664396376,1.2145474388029465,2025-11-06 08:06:30.134377,78714.46626820638,-303.94047833100547,-0.31893517433155455,sl
2025-11-12 08:06:30.134377,76020.69143551115,LONG,74312.70645461492,79322.68734717541,0.12120115620457295,2025-11-14 08:06:30.134377,79283.02600350183,395.39872156661613,4.2913771321826735,tp
2025-11-16 08:06:30.134377,77197.18784821562,LONG,74312.70645461492,82850.41272260109,0.07389756174648413,2025-11-18 08:06:30.134377,74275.55010138762,-215.90190579708067,-3.784642715965889,sl
2025-11-21 08:06:30.134377,70754.79604670088,LONG,70127.99074315412,71902.3274993016,0.3482701947692276,2025-11-22 08:06:30.134377,71866.37633555195,387.1302836997951,1.5710317193443402,tp
2025-12-06 08:06:30.134377,73088.95709592129,LONG,72748.25002757863,73660.79258628591,0.7026008713093999,2025-12-07 08:06:30.134377,73623.96218999277,375.89504524959375,0.731991692492411,tp
2025-12-11 08:06:30.134377,73037.20945367299,SHORT,73972.2868787896,71276.66522292998,0.2462082705205381,2025-12-12 08:06:30.134377,74009.273022229,-239.3300900501982,-1.3309155371996864,sl
2025-12-14 08:06:30.134377,74449.07159492698,SHORT,75957.98503866723,71542.9741795749,0.14706876186301857,2025-12-16 08:06:30.134377,71578.74566666469,422.13528041285434,3.8554220580205003,tp
2025-12-22 08:06:30.134377,65930.7377479365,SHORT,65983.70732621971,65923.74417078168,11.25045812613389,2025-12-23 08:06:30.134377,66016.69917988281,-967.1054905745182,-0.13038141977867498,sl
