,Close,Open,High,Low,Volume
2025-01-03 19:07:25.355486,1746.9176815446713,1750.9448811326092,1751.7382787443382,1745.1929589501487,66823
2025-01-03 20:07:25.355486,1748.9169462713912,1746.9176815446713,1749.306208157508,1745.257791120369,248331
2025-01-03 21:07:25.355486,1751.599639091327,1748.9169462713912,1752.89300654155,1747.9122967012288,687934
2025-01-03 22:07:25.355486,1751.7332658088442,1751.599639091327,1753.3170792356732,1750.1226756000435,171799
2025-01-03 23:07:25.355486,1747.9303114712147,1751.7332658088442,1752.145463357477,1747.4732373280985,48359
2025-01-04 00:07:25.355486,1745.3734132360053,1747.9303114712147,1748.2368815540544,1744.647273323198,67513
2025-01-04 01:07:25.355486,1742.6735002398023,1745.3734132360053,1746.588580456167,1742.3528975275615,69653
2025-01-04 02:07:25.355486,1739.9149564994214,1742.6735002398023,1744.3760454809296,1739.0100221325959,108446
2025-01-04 03:07:25.355486,1742.8276074615865,1739.9149564994214,1744.1346499161473,1739.0519561927945,499266
2025-01-04 04:07:25.355486,1743.751957421899,1742.8276074615865,1744.248195642658,1742.4567106961476,539775
2025-01-04 05:07:25.355486,1744.1383685579788,1743.751957421899,1744.8708289263188,1742.5787581515249,137001
2025-01-04 06:07:25.355486,1750.1439745575929,1744.1383685579788,1750.8165857516065,1743.9329259841093,195452
2025-01-04 07:07:25.355486,1756.5818133654814,1750.1439745575929,1758.078587977442,1750.0360056362215,73309
2025-01-04 08:07:25.355486,1755.4652725717897,1756.5818133654814,1757.9367892470098,1754.7895852660624,29439
2025-01-04 09:07:25.355486,1770.398534091877,1755.4652725717897,1771.4412553381949,1754.745839406549,973193
2025-01-04 10:07:25.355486,1779.5128510455272,1770.398534091877,1780.0021443159908,1769.8324657907929,15954
2025-01-04 11:07:25.355486,1776.3037026620257,1779.5128510455272,1781.1820136847418,1775.845511094606,25956
2025-01-04 12:07:25.355486,1774.0900501546848,1776.3037026620257,1777.4641889147886,1773.4890304117755,981076
2025-01-04 13:07:25.355486,1772.6517386074488,1774.0900501546848,1775.8117631170446,1772.3621306122366,165481
2025-01-04 14:07:25.355486,1771.6924422565003,1772.6517386074488,1773.6800840746664,1770.9776485661278,52790
2025-01-04 15:07:25.355486,1773.8727445349532,1771.6924422565003,1775.329435987024,1770.0897632963995,322127
2025-01-04 16:07:25.355486,1776.8172295647191,1773.8727445349532,1778.261969212279,1773.474639807236,352587
2025-01-04 17:07:25.355486,1778.481541896996,1776.8172295647191,1779.0814749001452,1775.6010850497148,42929
2025-01-04 18:07:25.355486,1778.4032614177079,1778.481541896996,1780.1960349587819,1778.151111381998,95526
2025-01-04 19:07:25.355486,1774.5206493710539,1778.4032614177079,1778.4422821952435,1773.8926347587985,390915
2025-01-04 20:07:25.355486,1768.0202951245876,1774.5206493710539,1775.8847427520586,1767.4524515943015,71904
2025-01-04 21:07:25.355486,1767.3426187821435,1768.0202951245876,1769.72741964832,1765.686566798354,215812
2025-01-04 22:07:25.355486,1766.127402730795,1767.3426187821435,1767.9415856936616,1765.3715318941663,676584
2025-01-04 23:07:25.355486,1760.930147807276,1766.127402730795,1767.2720485998925,1759.714285510837,14876
2025-01-05 00:07:25.355486,1764.4070515407782,1760.930147807276,1765.3990422073434,1759.8692528840256,115699
2025-01-05 01:07:25.355486,1762.7778912773063,1764.4070515407782,1765.7506604077712,1762.529286578589,211427
2025-01-05 02:07:25.355486,1758.8093503623309,1762.7778912773063,1764.3047705674946,1757.1568778320145,27117
2025-01-05 03:07:25.355486,1761.95508998732,1758.8093503623309,1763.0176274356863,1758.2010322178116,95835
2025-01-05 04:07:25.355486,1761.4558248223814,1761.95508998732,1763.3926772262387,1761.3769849558769,462544
2025-01-05 05:07:25.355486,1758.7359190782988,1761.4558248223814,1762.0059020690394,1758.2075179394108,80473
2025-01-05 06:07:25.355486,1759.714508584324,1758.7359190782988,1760.1167565480016,1758.1456279889355,36889
2025-01-05 07:07:25.355486,1762.456066877905,1759.714508584324,1763.2150997601304,1759.5513032861322,504252
2025-01-05 08:07:25.355486,1765.824086935127,1762.456066877905,1767.0208505472642,1761.3633839367033,253850
2025-01-05 09:07:25.355486,1772.2664740172008,1765.824086935127,1772.5983255071671,1765.2117623484949,151925
2025-01-05 10:07:25.355486,1762.289418493265,1772.2664740172008,1773.4722393978757,1761.18070123372,147503
2025-01-05 11:07:25.355486,1758.0609972194316,1762.289418493265,1762.9839255600389,1758.0491468974863,455104
2025-01-05 12:07:25.355486,1761.269245737413,1758.0609972194316,1762.6704679999891,1756.3344962317842,218497
2025-01-05 13:07:25.355486,1765.315934151611,1761.269245737413,1765.3809610064907,1760.968920519213,310398
2025-01-05 14:07:25.355486,1772.7742182389625,1765.315934151611,1773.9584006375376,1764.1520066549008,81424
2025-01-05 15:07:25.355486,1785.4475072491516,1772.7742182389625,1786.6077309202783,1771.5052942802884,23924
2025-01-05 16:07:25.355486,1794.559474254826,1785.4475072491516,1796.2480389281693,1785.1411095488718,303128
2025-01-05 17:07:25.355486,1796.1278355884194,1794.559474254826,1797.4091349083812,1794.3589999205885,489396
2025-01-05 18:07:25.355486,1805.996947596351,1796.1278355884194,1807.4350663906564,1795.853787447071,130019
2025-01-05 19:07:25.355486,1812.5038197028568,1805.996947596351,1814.1433943743596,1805.551194579684,395440
2025-01-05 20:07:25.355486,1807.6814010856183,1812.5038197028568,1813.727353883259,1807.3772910148573,116399
2025-01-05 21:07:25.355486,1812.270658976963,1807.6814010856183,1812.7964958961966,1806.4630248571673,148642
2025-01-05 22:07:25.355486,1809.692292613724,1812.270658976963,1813.8469245138951,1808.930714008465,938866
2025-01-05 23:07:25.355486,1812.119493370703,1809.692292613724,1813.4741942538226,1808.719055310097,121598
2025-01-06 00:07:25.355486,1809.8455615683588,1812.119493370703,1812.8886250266323,1809.7598892912335,114626
2025-01-06 01:07:25.355486,1809.3983658732673,1809.8455615683588,1811.1315096378441,1807.8400234068229,25084
2025-01-06 02:07:25.355486,1821.6220755893157,1809.3983658732673,1823.2026768027324,1809.0897339836315,324510
2025-01-06 03:07:25.355486,1814.653867208685,1821.6220755893157,1823.3993450499538,1814.0003153876255,80030
2025-01-06 04:07:25.355486,1819.4911910118738,1814.653867208685,1821.2239861840742,1814.5233906199128,188570
2025-01-06 05:07:25.355486,1813.1097004832804,1819.4911910118738,1820.083122126862,1812.86167952389,118771
2025-01-06 06:07:25.355486,1816.02413231813,1813.1097004832804,1816.789938278689,1811.9025331144776,104214
2025-01-06 07:07:25.355486,1818.2235774005565,1816.02413231813,1818.422739438315,1814.7663776083036,144678
2025-01-06 08:07:25.355486,1816.5884082249986,1818.2235774005565,1818.6736682596634,1815.3586405728597,156239
2025-01-06 09:07:25.355486,1818.5760156149283,1816.5884082249986,1820.1807656603528,1815.585402936443,527592
2025-01-06 10:07:25.355486,1814.723810553799,1818.5760156149283,1819.2322486360963,1812.9952468100482,744309
2025-01-06 11:07:25.355486,1823.3849380223514,1814.723810553799,1824.516444393283,1813.8034240839834,311986
2025-01-06 12:07:25.355486,1824.3387227069531,1823.3849380223514,1825.553669572422,1822.5654868971662,580448
2025-01-06 13:07:25.355486,1824.9292066692967,1824.3387227069531,1826.355989748135,1823.8871157457809,382371
2025-01-06 14:07:25.355486,1818.8523988967956,1824.9292066692967,1825.2628037834722,1818.6726061933591,266895
2025-01-06 15:07:25.355486,1816.7767506295388,1818.8523988967956,1819.4068089979044,1815.7808754970333,697419
2025-01-06 16:07:25.355486,1825.5035707670693,1816.7767506295388,1826.322010359306,1816.204665459354,43981
2025-01-06 17:07:25.355486,1833.6192767382136,1825.5035707670693,1834.2882563410456,1824.5469605588823,82087
2025-01-06 18:07:25.355486,1833.9325457509506,1833.6192767382136,1835.7351276468808,1833.2413328230116,71617
2025-01-06 19:07:25.355486,1831.9354556282015,1833.9325457509506,1835.4637708637397,1830.3999773920452,120404
2025-01-06 20:07:25.355486,1833.6388139262342,1831.9354556282015,1834.5183861780324,1830.1040748649343,323159
2025-01-06 21:07:25.355486,1840.7457483522294,1833.6388139262342,1842.3642583373578,1833.047642336331,53364
2025-01-06 22:07:25.355486,1843.2296504828278,1840.7457483522294,1843.8704547038908,1839.1952373904453,269089
2025-01-06 23:07:25.355486,1845.5669674266248,1843.2296504828278,1847.0172662232649,1841.6205365517687,90484
2025-01-07 00:07:25.355486,1842.1488762576596,1845.5669674266248,1845.9797757219094,1840.313960047031,115028
2025-01-07 01:07:25.355486,1845.003426117437,1842.1488762576596,1846.4283629369454,1841.517534755718,198871
2025-01-07 02:07:25.355486,1837.4835143614011,1845.003426117437,1845.845584210196,1836.0943007642766,874360
2025-01-07 03:07:25.355486,1835.7884626842056,1837.4835143614011,1837.6810425915294,1835.3684177551613,79829
2025-01-07 04:07:25.355486,1836.8353729688386,1835.7884626842056,1837.3373111114706,1834.6414693935021,150227
2025-01-07 05:07:25.355486,1835.368452085654,1836.8353729688386,1837.5742852278927,1834.0748062699568,55368
2025-01-07 06:07:25.355486,1845.1273462312947,1835.368452085654,1846.509887072944,1834.0082225473873,79067
2025-01-07 07:07:25.355486,1847.6616964344562,1845.1273462312947,1847.7965438009664,1844.7450871976614,54866
2025-01-07 08:07:25.355486,1838.5964322472487,1847.6616964344562,1848.8803161542876,1837.0359684413775,207894
2025-01-07 09:07:25.355486,1833.077964640651,1838.5964322472487,1839.9128923729081,1832.3062903996317,249025
2025-01-07 10:07:25.355486,1841.7909336998314,1833.077964640651,1842.995320150313,1832.681342445472,323530
2025-01-07 11:07:25.355486,1845.1775563384783,1841.7909336998314,1846.581126882613,1840.7917048600177,76599
2025-01-07 12:07:25.355486,1836.3554578433393,1845.1775563384783,1845.5063090700078,1834.7700272663176,270477
2025-01-07 13:07:25.355486,1828.7143067180014,1836.3554578433393,1837.4335882937276,1826.9457792215362,182243
2025-01-07 14:07:25.355486,1831.0278780720098,1828.7143067180014,1832.7511407076468,1827.3460483700092,153621
