datetime,open,high,low,close,volume
2024-01-09 00:16:07.586613,38198.405484759205,38198.405484759205,37664.434858885674,38011.20210245735,1436589.1464437637
2024-01-09 01:16:07.586613,38011.20210245735,38672.50692126716,38011.20210245735,38590.44654459888,852335.2489577301
2024-01-09 02:16:07.586613,38590.44654459888,38708.90647734376,38423.56782984503,38586.19595397023,1330293.4431742004
2024-01-09 03:16:07.586613,38586.19595397023,38586.19595397023,38132.914347559956,38254.395737752275,621791.8862304866
2024-01-09 04:16:07.586613,38254.395737752275,38792.64379357028,38165.55791662386,38512.18101998154,722211.8265835636
2024-01-09 05:16:07.586613,38512.18101998154,38512.18101998154,37832.69699026878,38130.19514456149,1272919.4361681282
2024-01-09 06:16:07.586613,38130.19514456149,38312.539842633516,38095.89085052312,38195.27872856343,637439.7267489369
2024-01-09 07:16:07.586613,38195.27872856343,38195.27872856343,37493.81586647655,37588.99551889294,1421023.1223418778
2024-01-09 08:16:07.586613,37588.99551889294,37588.99551889294,36998.52325417857,37183.56279970667,1274452.7313143867
2024-01-09 09:16:07.586613,37183.56279970667,37318.27176955959,37181.87906035194,37243.38079256661,1850232.1271714831
2024-01-09 10:16:07.586613,37243.38079256661,37770.652437078745,37243.38079256661,37468.62258751949,1817728.7716353654
2024-01-09 11:16:07.586613,37468.62258751949,37717.95358558272,37355.457932837744,37521.08849061241,1607588.2479292143
2024-01-09 12:16:07.586613,37521.08849061241,37701.67368821296,37280.158993173085,37485.67795404822,1544332.8725073005
2024-01-09 13:16:07.586613,37485.67795404822,37715.54724873594,37157.33079883155,37393.63517536212,1129933.1362216785
2024-01-09 14:16:07.586613,37393.63517536212,37393.63517536212,36758.73952168041,36944.932663711195,1383463.1521422802
2024-01-09 15:16:07.586613,36944.932663711195,36944.932663711195,36578.90492803122,36728.42827415456,1955714.9696626738
2024-01-09 16:16:07.586613,36728.42827415456,36825.81219689051,36356.334894554086,36590.55118339573,1005993.1652503882
2024-01-09 17:16:07.586613,36590.55118339573,37091.58552706124,36589.57217483553,36907.74741584677,1948335.6286460657
2024-01-09 18:16:07.586613,36907.74741584677,37175.299342101076,36856.13001843063,37011.44524833903,1642260.9645147857
2024-01-09 19:16:07.586613,37011.44524833903,37011.44524833903,36182.264705076304,36482.47882233992,968428.3638338828
2024-01-09 20:16:07.586613,36482.47882233992,36699.515038801226,36437.99242922068,36579.147186742994,780870.4234080855
2024-01-09 21:16:07.586613,36579.147186742994,36661.62048361786,36210.197781368486,36464.31927859473,555253.725654955
2024-01-09 22:16:07.586613,36464.31927859473,36492.954832630516,35993.2057675406,36263.3383524068,1570051.3303461056
2024-01-09 23:16:07.586613,36263.3383524068,36742.480998469175,36183.192674290294,36444.90508458629,935230.452439962
2024-01-10 00:16:07.586613,36444.90508458629,37044.868000666946,36444.90508458629,36752.99923964015,1565793.758974943
2024-01-10 01:16:07.586613,36752.99923964015,37365.47761745895,36705.502911712996,37033.53280398246,987991.7401462123
2024-01-10 02:16:07.586613,37033.53280398246,37033.53280398246,36644.09117415829,36780.643062140574,1823631.8127304255
2024-01-10 03:16:07.586613,36780.643062140574,36852.17496771474,36519.028005133136,36687.90319119404,1672743.9127149682
2024-01-10 04:16:07.586613,36687.90319119404,36889.98427173377,36673.263475225955,36787.272761049324,1047261.5918574104
2024-01-10 05:16:07.586613,36787.272761049324,37417.60822805754,36787.272761049324,37081.46782167321,1818902.939129702
2024-01-10 06:16:07.586613,37081.46782167321,37115.881922833316,36813.881158195916,36936.675803384845,1658483.067839549
2024-01-10 07:16:07.586613,36936.675803384845,37007.251732284916,36735.27049464389,36880.729608524445,1103411.936035347
2024-01-10 08:16:07.586613,36880.729608524445,36880.729608524445,36299.03150973577,36549.08294860191,1574020.4613992653
2024-01-10 09:16:07.586613,36549.08294860191,36549.08294860191,36032.28935657779,36193.849894658546,1380655.032594556
2024-01-10 10:16:07.586613,36193.849894658546,36716.12421452215,36153.32105276268,36434.77084890212,1604659.4631699033
2024-01-10 11:16:07.586613,36434.77084890212,37007.51160155959,36434.77084890212,36840.48296597466,516343.2095380145
2024-01-10 12:16:07.586613,36840.48296597466,37022.77583943963,36575.17482372543,36818.83255367133,1778521.701428957
2024-01-10 13:16:07.586613,36818.83255367133,37429.63665029032,36805.99777214019,37121.762553747736,1170735.435157638
2024-01-10 14:16:07.586613,37121.762553747736,37428.12331607439,37040.5777131758,37231.53979155775,1147393.1158965044
2024-01-10 15:16:07.586613,37231.53979155775,37263.97932110057,36760.435144609124,37035.94685286534,1617827.7157942338
2024-01-10 16:16:07.586613,37035.94685286534,37240.57160196375,37035.94685286534,37145.3975186016,1184943.4837267124
2024-01-10 17:16:07.586613,37145.3975186016,37868.874927524965,37145.3975186016,37614.81564808323,1569208.3885875356
2024-01-10 18:16:07.586613,37614.81564808323,37830.44680671463,37469.698353618034,37603.818642145336,540625.4822423116
2024-01-10 19:16:07.586613,37603.818642145336,38185.40568939872,37603.818642145336,38087.30352297954,1976391.9416236768
2024-01-10 20:16:07.586613,38087.30352297954,38087.30352297954,37119.26316052579,37281.26706588996,982695.3628814132
2024-01-10 21:16:07.586613,37281.26706588996,37702.79524135711,37281.26706588996,37532.30035629893,1276525.4787951116
2024-01-10 22:16:07.586613,37532.30035629893,37796.29578277906,37412.70484752658,37558.99005731004,1665310.8683282326
2024-01-10 23:16:07.586613,37558.99005731004,37684.49566569112,37294.74731061943,37467.41065081679,1114080.2552246738
2024-01-11 00:16:07.586613,37467.41065081679,37666.86542681141,37365.886709059494,37495.49740152061,1994115.3736948967
2024-01-11 01:16:07.586613,37495.49740152061,37495.49740152061,36713.16631844159,36891.9198539826,559393.3576986168
2024-01-11 02:16:07.586613,36891.9198539826,37138.34073559589,36529.223545190056,36825.814114959896,1414740.07316369
2024-01-11 03:16:07.586613,36825.814114959896,37193.632960948395,36766.7616417845,36933.352834199286,1669526.548048367
2024-01-11 04:16:07.586613,36933.352834199286,37642.82614810281,36933.352834199286,37381.73071645183,1997787.669484389
2024-01-11 05:16:07.586613,37381.73071645183,37383.46715814729,37024.66739694332,37223.88325064248,1566666.701075862
2024-01-11 06:16:07.586613,37223.88325064248,37223.88325064248,36744.65135689394,36978.97072690199,852851.8699559699
2024-01-11 07:16:07.586613,36978.97072690199,37021.49510329835,36547.798853491026,36827.78920651189,899093.2854873872
2024-01-11 08:16:07.586613,36827.78920651189,37301.94087522593,36827.78920651189,37104.08490294296,642504.142734396
2024-01-11 09:16:07.586613,37104.08490294296,37301.360804954755,37097.392157273265,37203.820292144985,990940.4653563307
2024-01-11 10:16:07.586613,37203.820292144985,37203.820292144985,36773.8277408083,37043.24898163876,1724850.8146088568
2024-01-11 11:16:07.586613,37043.24898163876,37555.343141796795,36949.13764095994,37198.82137936918,1098913.0760233658
2024-01-11 12:16:07.586613,37198.82137936918,37401.88483568768,37027.2254068977,37228.323608395614,677811.4054634724
2024-01-11 13:16:07.586613,37228.323608395614,37704.00938326492,37228.323608395614,37523.93366072471,539947.5303711575
2024-01-11 14:16:07.586613,37523.93366072471,37523.93366072471,37013.6455276673,37309.4583917561,832410.8851135932
2024-01-11 15:16:07.586613,37309.4583917561,37413.914011346504,37059.01414007016,37209.781562699354,1208275.4099517013
2024-01-11 16:16:07.586613,37209.781562699354,37318.45751832688,36878.253007174055,37090.84877334059,618953.7121300795
2024-01-11 17:16:07.586613,37090.84877334059,37090.84877334059,36558.94433285231,36650.27312742003,1185348.6063717357
2024-01-11 18:16:07.586613,36650.27312742003,37014.17042268849,36422.53897795425,36738.999551853245,1524406.6965490193
2024-01-11 19:16:07.586613,36738.999551853245,37017.68445832851,36528.46169341957,36817.398335175334,1822032.8604586243
2024-01-11 20:16:07.586613,36817.398335175334,36923.089964097286,36666.59295787926,36818.94141502944,1671181.7689696886
2024-01-11 21:16:07.586613,36818.94141502944,36891.54494673416,36620.03898963116,36748.49198709583,1234947.7644906947
2024-01-11 22:16:07.586613,36748.49198709583,36748.49198709583,36159.37687427821,36326.26014202827,1667812.7226291765
2024-01-11 23:16:07.586613,36326.26014202827,36392.38914611673,35900.8748075844,36201.71558115712,882201.2367155954
2024-01-12 00:16:07.586613,36201.71558115712,36306.19448175617,35943.26343013338,36100.561646218324,795595.3010664743
2024-01-12 01:16:07.586613,36100.561646218324,36100.561646218324,35734.66135948492,35864.86138217274,1995807.715961452
2024-01-12 02:16:07.586613,35864.86138217274,36103.79537789407,35551.23318453817,35817.66837395595,1843152.651134159
2024-01-12 03:16:07.586613,35817.66837395595,36058.584913387276,35817.66837395595,35936.034339101796,1882421.3349206669
2024-01-12 04:16:07.586613,35936.034339101796,36604.24772249885,35936.034339101796,36493.76230271615,1995366.333946659
2024-01-12 05:16:07.586613,36493.76230271615,36757.58433933102,36307.31142525979,36545.82477126135,1049826.4072498854
2024-01-12 06:16:07.586613,36545.82477126135,36722.7187168506,36524.9300700694,36622.76393026338,1323222.9952448194
2024-01-12 07:16:07.586613,36622.76393026338,36927.5571423807,36420.170919893346,36600.51610586042,619849.1014278402
2024-01-12 08:16:07.586613,36600.51610586042,36600.51610586042,35938.56035557093,36031.58155729238,1082695.0117601608
2024-01-12 09:16:07.586613,36031.58155729238,36226.01119598389,35826.01660382104,36023.78862183372,1008007.8873312459
2024-01-12 10:16:07.586613,36023.78862183372,36303.028184143885,35848.75793203186,36041.515246159026,628303.0389491931
2024-01-12 11:16:07.586613,36041.515246159026,36879.85522019685,36041.515246159026,36773.737922474924,733902.7269741175
2024-01-12 12:16:07.586613,36773.737922474924,36855.90132811873,36516.85660721723,36716.03248005412,541352.3612537686
2024-01-12 13:16:07.586613,36716.03248005412,36954.69377066112,36679.750658001496,36806.550168381546,1803800.1320972105
2024-01-12 14:16:07.586613,36806.550168381546,36951.82274539998,36560.36464909533,36796.126871317974,1417470.9991063979
2024-01-12 15:16:07.586613,36796.126871317974,36796.126871317974,36229.57404013278,36446.687117976166,867722.029846177
2024-01-12 16:16:07.586613,36446.687117976166,36929.8830270667,36446.687117976166,36788.37385248059,1874697.9593488092
2024-01-12 17:16:07.586613,36788.37385248059,37312.662448817195,36685.898917189406,37014.938287771525,1545716.8256155779
2024-01-12 18:16:07.586613,37014.938287771525,37559.7710943589,37014.938287771525,37254.789469893774,1451072.5646545475
2024-01-12 19:16:07.586613,37254.789469893774,37269.006334467515,36694.528870665104,36979.20000506122,1762941.0218506916
2024-01-12 20:16:07.586613,36979.20000506122,37681.812707948346,36979.20000506122,37405.19351624972,516581.5980455143
2024-01-12 21:16:07.586613,37405.19351624972,37405.19351624972,36796.699387757624,36979.49956195476,1100607.1058150555
2024-01-12 22:16:07.586613,36979.49956195476,37395.09729095044,36832.12664180856,37157.12576047294,1854297.1906874613
2024-01-12 23:16:07.586613,37157.12576047294,38005.45784784354,37157.12576047294,37827.66685116925,1561957.2614598237
2024-01-13 00:16:07.586613,37827.66685116925,37827.66685116925,37397.204085433834,37522.96975215763,696542.7587184485
2024-01-13 01:16:07.586613,37522.96975215763,37522.96975215763,37195.02774196446,37349.879205280966,1931744.0426821695
2024-01-13 02:16:07.586613,37349.879205280966,37661.16949289623,37120.18584028043,37380.289094179774,1591816.4331067598
2024-01-13 03:16:07.586613,37380.289094179774,37380.289094179774,37024.24372475399,37226.94714073617,1858089.8493935082
2024-01-13 04:16:07.586613,37226.94714073617,37226.94714073617,36555.54285688329,36758.59156415963,927603.2607084374
2024-01-13 05:16:07.586613,36758.59156415963,36881.05962257584,36693.53785798787,36779.18315986669,1527816.1195077037
2024-01-13 06:16:07.586613,36779.18315986669,36779.18315986669,36203.88099523786,36461.55987860741,935993.1820223952
2024-01-13 07:16:07.586613,36461.55987860741,36771.71235906468,36461.55987860741,36602.832724625056,745289.3129121806
2024-01-13 08:16:07.586613,36602.832724625056,36602.832724625056,36231.65078422268,36329.089539975095,1480187.417308094
2024-01-13 09:16:07.586613,36329.089539975095,36924.23842980539,36329.089539975095,36791.76954173318,1860184.1058290377
2024-01-13 10:16:07.586613,36791.76954173318,36791.76954173318,36437.3200612943,36557.236350786705,1622878.590067704
2024-01-13 11:16:07.586613,36557.236350786705,36604.744325112835,36341.432463401936,36461.2390851516,1770606.7065367054
2024-01-13 12:16:07.586613,36461.2390851516,36855.11229079818,36461.2390851516,36704.2414232756,1096152.9085806133
2024-01-13 13:16:07.586613,36704.2414232756,36704.2414232756,36224.23109157618,36337.220709696594,1603436.2253262633
2024-01-13 14:16:07.586613,36337.220709696594,36476.29802900878,36304.80942599826,36404.777297717184,647485.5006379457
2024-01-13 15:16:07.586613,36404.777297717184,37132.37322636139,36404.777297717184,36795.40657438908,1728586.1835040248
2024-01-13 16:16:07.586613,36795.40657438908,36795.40657438908,36006.242785572176,36315.62907650819,792190.6754564027
2024-01-13 17:16:07.586613,36315.62907650819,36537.428530608224,36186.74345424642,36370.42570417228,545211.976583792
2024-01-13 18:16:07.586613,36370.42570417228,36595.242790936725,36323.179149228425,36447.69183942834,1662537.5834442403
2024-01-13 19:16:07.586613,36447.69183942834,36852.30149400233,36447.69183942834,36681.110622590444,1443570.4903805754
2024-01-13 20:16:07.586613,36681.110622590444,36681.110622590444,36164.333978750336,36312.517014665464,954570.1224778799
2024-01-13 21:16:07.586613,36312.517014665464,36312.517014665464,35804.11435019131,35923.12575360396,1363200.3332794805
2024-01-13 22:16:07.586613,35923.12575360396,36255.2144068049,35849.08121031239,36076.55237527369,1414122.6554871486
2024-01-13 23:16:07.586613,36076.55237527369,36401.23747284493,35922.42021140633,36164.148241739735,1477144.7182940252
2024-01-14 00:16:07.586613,36164.148241739735,36350.61140868753,36123.83016111372,36238.198073417436,1990219.9015004407
2024-01-14 01:16:07.586613,36238.198073417436,36581.57481277071,36124.69338395735,36340.860493197055,1801884.362877671
2024-01-14 02:16:07.586613,36340.860493197055,36460.40839074131,35848.91995654119,36139.65036379988,618432.2403973524
2024-01-14 03:16:07.586613,36139.65036379988,36458.41021557604,35948.29446934497,36208.25760058052,686833.082599234
2024-01-14 04:16:07.586613,36208.25760058052,36473.160425531605,36052.99829184241,36295.014160846025,860560.9310471993
2024-01-14 05:16:07.586613,36295.014160846025,36295.014160846025,35942.17120235149,36083.94315574368,1450036.8679596432
2024-01-14 06:16:07.586613,36083.94315574368,36753.15332313604,36083.94315574368,36637.86313856947,1953868.9013166355
2024-01-14 07:16:07.586613,36637.86313856947,36934.65649788339,36637.86313856947,36779.892742348464,1850685.6091219736
2024-01-14 08:16:07.586613,36779.892742348464,36779.892742348464,36205.73479770552,36423.88016440695,1005976.7390145111
2024-01-14 09:16:07.586613,36423.88016440695,36839.06428600415,36357.60938596065,36619.67282060238,1403652.8833856608
2024-01-14 10:16:07.586613,36619.67282060238,36675.401037559546,36074.4956542569,36329.41060971127,1585367.317461724
2024-01-14 11:16:07.586613,36329.41060971127,36869.35240770666,36329.41060971127,36563.64365599283,953118.1989102452
2024-01-14 12:16:07.586613,36563.64365599283,37049.946790036716,36563.64365599283,36911.18276674465,1244308.819925012
2024-01-14 13:16:07.586613,36911.18276674465,36911.18276674465,36431.2974712038,36664.68329013542,599662.4477268504
2024-01-14 14:16:07.586613,36664.68329013542,37281.4141980063,36664.68329013542,36954.23236477546,1822086.4979553455
2024-01-14 15:16:07.586613,36954.23236477546,37209.63424364717,36954.23236477546,37079.00085856005,1112015.347246305
2024-01-14 16:16:07.586613,37079.00085856005,37484.58969699376,37079.00085856005,37328.72577459808,1455970.4445006992
2024-01-14 17:16:07.586613,37328.72577459808,38107.883744148625,37328.72577459808,37911.355329339014,822947.4459821691
2024-01-14 18:16:07.586613,37911.355329339014,38022.56195751317,37695.08136085705,37835.483082077684,1303698.5983484676
2024-01-14 19:16:07.586613,37835.483082077684,37835.483082077684,37419.85665172896,37603.36020110994,1212882.3539120427
2024-01-14 20:16:07.586613,37603.36020110994,37603.36020110994,37241.95993986199,37331.252163432495,955955.4139565082
2024-01-14 21:16:07.586613,37331.252163432495,37331.252163432495,36928.82196508826,37083.423020213646,1681073.6381237083
2024-01-14 22:16:07.586613,37083.423020213646,37128.12101393756,36948.54496754772,37060.09551779187,1435324.3241264538
2024-01-14 23:16:07.586613,37060.09551779187,37276.68836356481,37039.48408587016,37163.4805793404,1765414.7437061628
2024-01-15 00:16:07.586613,37163.4805793404,37349.330974187775,37138.08879202129,37247.54470034171,1966837.786865689
2024-01-15 01:16:07.586613,37247.54470034171,37706.964742318785,37222.69783789757,37499.973884425846,1644916.8273904657
2024-01-15 02:16:07.586613,37499.973884425846,37780.70757835361,37214.515386360596,37503.965844515595,647644.8034840103
2024-01-15 03:16:07.586613,37503.965844515595,38078.990899925404,37503.965844515595,37951.72766537411,587812.1329251169
2024-01-15 04:16:07.586613,37951.72766537411,38069.97664181927,37745.911077477824,37869.8167705762,1507762.957706701
2024-01-15 05:16:07.586613,37869.8167705762,38785.32783136726,37869.8167705762,38720.3299312885,625403.421536621
2024-01-15 06:16:07.586613,38720.3299312885,39242.25998732718,38613.88045214499,38918.65228988677,863719.4470934261
2024-01-15 07:16:07.586613,38918.65228988677,38918.65228988677,38482.2740184355,38647.23610830916,1274007.9382606866
2024-01-15 08:16:07.586613,38647.23610830916,38647.23610830916,38108.48285696721,38310.796810259,1889932.0228578832
2024-01-15 09:16:07.586613,38310.796810259,38685.888980083175,38232.09851574288,38462.02636469419,1289989.7391671238
2024-01-15 10:16:07.586613,38462.02636469419,38564.36437210696,38280.291998030945,38391.925347214536,878070.2895081058
2024-01-15 11:16:07.586613,38391.925347214536,38851.53541330712,38391.925347214536,38616.4075038345,1476688.6174284867
2024-01-15 12:16:07.586613,38616.4075038345,38943.19858057873,38564.70603118278,38765.9204989999,831915.1330583498
2024-01-15 13:16:07.586613,38765.9204989999,38936.20068622561,38555.02593117056,38742.887168948735,1493785.865575556
2024-01-15 14:16:07.586613,38742.887168948735,38742.887168948735,38404.31614646435,38475.95291292229,907933.7690582743
2024-01-15 15:16:07.586613,38475.95291292229,38475.95291292229,37920.76839897285,38002.9990332433,1625033.2855816712
2024-01-15 16:16:07.586613,38002.9990332433,38118.469990968966,37689.061903157955,37864.71245941318,1835124.754320137
2024-01-15 17:16:07.586613,37864.71245941318,38354.138873417796,37813.24444471362,38130.41992091073,1762907.9459637287
2024-01-15 18:16:07.586613,38130.41992091073,38368.47193219305,38005.71957529544,38197.14472960093,1268403.1261766779
2024-01-15 19:16:07.586613,38197.14472960093,38197.14472960093,37619.24170896088,37810.606834473474,861952.463382446
2024-01-15 20:16:07.586613,37810.606834473474,38091.07587087639,37710.888045086554,37864.121433017215,1037638.6135702231
2024-01-15 21:16:07.586613,37864.121433017215,38261.40031302955,37767.5980409884,37983.445517763736,684177.1971787262
2024-01-15 22:16:07.586613,37983.445517763736,37983.445517763736,37543.57631566281,37710.33044554051,1445624.0426286778
2024-01-15 23:16:07.586613,37710.33044554051,37832.95577823729,37656.09391660081,37757.70478580878,592723.5407666808
2024-01-16 00:16:07.586613,37757.70478580878,37973.40931113626,37485.85614639288,37775.66642117559,1086805.162571638
2024-01-16 01:16:07.586613,37775.66642117559,37775.66642117559,37262.08632256422,37424.78406924565,1588483.1954657997
2024-01-16 02:16:07.586613,37424.78406924565,37729.6851262281,37318.301926552005,37534.28597482391,1410963.114381913
2024-01-16 03:16:07.586613,37534.28597482391,37953.11613184585,37437.96118834046,37706.55386082553,1065074.2309030052
2024-01-16 04:16:07.586613,37706.55386082553,38186.94180819352,37706.55386082553,38041.486994592706,1118073.838834079
2024-01-16 05:16:07.586613,38041.486994592706,38627.0899936311,38041.486994592706,38370.2306550937,528511.100038507
2024-01-16 06:16:07.586613,38370.2306550937,38370.2306550937,37795.85405752481,37941.049437560745,547283.2779606694
2024-01-16 07:16:07.586613,37941.049437560745,37941.049437560745,37486.42914800289,37651.645147265015,1189967.4702668989
2024-01-16 08:16:07.586613,37651.645147265015,37992.65718659866,37555.67985551478,37810.32562438128,729670.2963586001
2024-01-16 09:16:07.586613,37810.32562438128,38150.69703050994,37768.99668381642,37969.28759974474,1687296.606747583
2024-01-16 10:16:07.586613,37969.28759974474,38337.93853848736,37957.0316778832,38129.31075146902,825251.3265394858
2024-01-16 11:16:07.586613,38129.31075146902,39678.6752480921,38129.31075146902,39347.83911014314,613982.9778433123
2024-01-16 12:16:07.586613,39347.83911014314,39751.90905405924,39303.19879260323,39531.69290826506,1465794.8525156453
2024-01-16 13:16:07.586613,39531.69290826506,40127.49408173928,39531.69290826506,39899.94321105835,806875.0582256579
2024-01-16 14:16:07.586613,39899.94321105835,40295.69215251227,39899.94321105835,40211.96699254643,982233.0391852863
2024-01-16 15:16:07.586613,40211.96699254643,40709.69655213992,40151.35162356447,40426.42162998802,879011.3179363654
2024-01-16 16:16:07.586613,40426.42162998802,40426.42162998802,40165.99568879179,40322.505326695886,1324211.7195282362
2024-01-16 17:16:07.586613,40322.505326695886,40732.90517067522,40322.505326695886,40573.1722366625,1848833.2279620909
2024-01-16 18:16:07.586613,40573.1722366625,40573.1722366625,40171.59802952243,40317.97205412876,1838923.0011335474
2024-01-16 19:16:07.586613,40317.97205412876,40527.762402680266,40016.863879464814,40240.102131674386,1105035.4576068127
2024-01-16 20:16:07.586613,40240.102131674386,40397.671016129614,39730.10907745716,40080.96134588024,1174797.0430421296
2024-01-16 21:16:07.586613,40080.96134588024,40300.463708265954,39878.15110347966,40107.77871540866,1777206.520830316
2024-01-16 22:16:07.586613,40107.77871540866,41071.27702982109,40107.77871540866,40873.00271691526,765645.0414411258
2024-01-16 23:16:07.586613,40873.00271691526,40873.00271691526,39907.56980589035,40254.58733180689,1573020.5319312112
2024-01-17 00:16:07.586613,40254.58733180689,40815.429195663106,40200.30629224834,40480.79325222139,1846925.515073067
2024-01-17 01:16:07.586613,40480.79325222139,40480.79325222139,39803.49503469565,39951.26012311025,907461.6961162612
2024-01-17 02:16:07.586613,39951.26012311025,40087.299855009,39499.36743661896,39797.62636856792,969324.3688938993
2024-01-17 03:16:07.586613,39797.62636856792,40356.558460032866,39797.62636856792,40153.06926435083,1194460.4977185684
2024-01-17 04:16:07.586613,40153.06926435083,40378.44349452414,40006.510810559404,40174.16368823869,767044.2944080456
2024-01-17 05:16:07.586613,40174.16368823869,40174.16368823869,39691.79512875965,39822.20674747006,531255.2393931213
2024-01-17 06:16:07.586613,39822.20674747006,39822.20674747006,39471.175346597076,39590.320486127996,736561.467067927
2024-01-17 07:16:07.586613,39590.320486127996,39930.831632908405,39590.320486127996,39810.62838943049,837498.0155263568
2024-01-17 08:16:07.586613,39810.62838943049,39810.62838943049,39399.63276828025,39573.942249162705,621772.5580875393
2024-01-17 09:16:07.586613,39573.942249162705,39862.50294790167,39357.73124061792,39643.96108372384,933956.4756560798
2024-01-17 10:16:07.586613,39643.96108372384,39936.15938098675,39462.942970813274,39658.7300362661,1854835.4374564043
2024-01-17 11:16:07.586613,39658.7300362661,39661.51002578655,39302.797340935365,39448.3091686758,886705.8754879539
2024-01-17 12:16:07.586613,39448.3091686758,40333.0091976747,39448.3091686758,40144.95575865934,1061007.7990599337
2024-01-17 13:16:07.586613,40144.95575865934,40577.85552384382,40144.95575865934,40353.29724621952,1474521.256918076
2024-01-17 14:16:07.586613,40353.29724621952,40353.29724621952,39562.243385134054,39691.54814450441,830554.5358497372
2024-01-17 15:16:07.586613,39691.54814450441,39927.69359318979,39622.01795229492,39752.03564887628,563098.7708227551
2024-01-17 16:16:07.586613,39752.03564887628,39752.03564887628,39413.079054691996,39537.83157293108,779932.2373502401
2024-01-17 17:16:07.586613,39537.83157293108,39990.9982555656,39537.83157293108,39813.99378819655,980734.4558980435
2024-01-17 18:16:07.586613,39813.99378819655,39813.99378819655,39381.217616709604,39557.2084539143,1689823.3040197836
2024-01-17 19:16:07.586613,39557.2084539143,39732.898044721216,39293.3755574814,39520.18337112571,1950805.1837632903
2024-01-17 20:16:07.586613,39520.18337112571,39971.9355681947,39505.00004557175,39683.48518613577,1224854.234367728
2024-01-17 21:16:07.586613,39683.48518613577,40212.40497852865,39596.962494851985,39965.01187600048,645616.2357104862
2024-01-17 22:16:07.586613,39965.01187600048,39965.01187600048,39377.275304891125,39575.26835035538,1819282.3888791313
2024-01-17 23:16:07.586613,39575.26835035538,39575.26835035538,39360.57472358904,39467.343947233465,1488672.1128496423
2024-01-18 00:16:07.586613,39467.343947233465,39529.69518028181,39031.68919589274,39314.60518041381,770954.8264212988
