entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month,Source
2024-02-23 08:16:07.586613,2024-02-23 09:16:07.586613,LONG,RANGE,55858.6287852634,55908.6287852634,True,True,True,True,TP3,0.0519167774624119,29.0,1.0,2024-02,BTC_Original
2024-02-23 09:16:07.586613,2024-02-23 10:16:07.586613,LONG,RANGE,56339.97055428833,56389.97055428833,True,True,True,True,TP3,0.0514732253401801,29.000000000000004,1.0,2024-02,BTC_Original
2024-02-23 10:16:07.586613,2024-02-23 11:16:07.586613,LONG,RANGE,56850.92471937197,56900.92471937197,True,True,True,True,TP3,0.0510106038611509,29.0,1.0,2024-02,BTC_Original
2024-02-23 13:16:07.586613,2024-02-23 14:16:07.586613,LONG,TREND,57169.04308331481,57259.04308331481,True,True,True,True,TP3,0.0839615242991694,48.0,1.0,2024-02,BTC_Original
2024-02-23 15:16:07.586613,2024-02-23 16:16:07.586613,LONG,TREND,57397.0657381834,57487.0657381834,True,True,True,True,TP3,0.0836279684033882,48.00000000000001,1.0,2024-02,BTC_Original
2024-02-23 14:16:07.586613,2024-02-23 21:16:07.586613,LONG,RANGE,57936.701358483886,57986.701358483886,True,True,True,True,TP3,0.0500546274123585,29.000000000000004,7.0,2024-02,BTC_Original
2024-02-24 08:16:07.586613,2024-02-24 09:16:07.586613,LONG,TREND,60050.872939406174,60140.872939406174,True,True,True,True,TP3,0.0799322268777574,48.00000000000001,1.0,2024-02,BTC_Original
2024-02-24 09:16:07.586613,2024-02-24 10:16:07.586613,LONG,TREND,60112.58721146852,60202.58721146852,True,True,True,True,TP3,0.0798501648766872,48.0,1.0,2024-02,BTC_Original
2024-02-24 10:16:07.586613,2024-02-24 11:16:07.586613,LONG,TREND,60027.81383700272,60117.81383700272,True,True,True,True,TP3,0.0799629320673536,48.0,1.0,2024-02,BTC_Original
2024-02-25 08:16:07.586613,2024-02-25 09:16:07.586613,LONG,TREND,59832.69614083609,59922.69614083609,True,True,True,True,TP3,0.0802236955644052,48.00000000000001,1.0,2024-02,BTC_Original
2024-02-25 10:16:07.586613,2024-02-25 11:16:07.586613,LONG,TREND,60401.6464208571,60491.6464208571,True,True,True,True,TP3,0.0794680324863219,48.00000000000001,1.0,2024-02,BTC_Original
2024-02-25 13:16:07.586613,2024-02-25 14:16:07.586613,LONG,TREND,61343.08675774479,61433.08675774479,True,True,True,True,TP3,0.0782484262481946,47.99999999999999,1.0,2024-02,BTC_Original
2024-02-26 09:16:07.586613,2024-02-26 10:16:07.586613,SHORT,TREND,58002.0340734382,57912.0340734382,True,True,True,True,TP3,0.082755718427436,48.00000000000001,1.0,2024-02,BTC_Original
2024-02-27 13:16:07.586613,2024-02-27 16:16:07.586613,LONG,RANGE,58115.11608580635,58165.11608580635,True,True,True,True,TP3,0.049900958568476,29.0,3.0,2024-02,BTC_Original
2024-02-28 09:16:07.586613,2024-02-28 10:16:07.586613,LONG,RANGE,61861.74966556209,61911.74966556209,True,True,True,True,TP3,0.0468787257987047,29.0,1.0,2024-02,BTC_Original
2024-03-01 13:16:07.586613,2024-03-01 14:16:07.586613,LONG,RANGE,59560.85436787819,59610.85436787819,True,True,True,True,TP3,0.0486896978019845,29.000000000000004,1.0,2024-03,BTC_Original
2024-03-02 10:16:07.586613,2024-03-02 11:16:07.586613,LONG,RANGE,61957.94810371551,62007.94810371551,True,True,True,True,TP3,0.0468059399763448,29.0,1.0,2024-03,BTC_Original
2024-03-04 08:16:07.586613,2024-03-04 09:16:07.586613,SHORT,TREND,56530.81425422372,56440.81425422372,True,True,True,True,TP3,0.0849094438727524,48.0,1.0,2024-03,BTC_Original
2024-03-04 09:16:07.586613,2024-03-04 10:16:07.586613,SHORT,TREND,56615.63829884876,56525.63829884876,True,True,True,True,TP3,0.0847822288015713,47.99999999999999,1.0,2024-03,BTC_Original
2024-03-04 10:16:07.586613,2024-03-04 13:16:07.586613,SHORT,TREND,56608.6868150584,56518.6868150584,True,True,True,True,TP3,0.0847926399649878,47.99999999999999,3.0,2024-03,BTC_Original
2024-03-04 14:16:07.586613,2024-03-04 15:16:07.586613,SHORT,RANGE,57037.13895350673,56987.13895350673,True,True,True,True,TP3,0.0508440649935808,29.0,1.0,2024-03,BTC_Original
2024-03-04 15:16:07.586613,2024-03-04 16:16:07.586613,SHORT,RANGE,56963.48385370805,56913.48385370805,True,True,True,True,TP3,0.0509098075435079,28.99999999999999,1.0,2024-03,BTC_Original
2024-03-04 13:16:07.586613,2024-03-04 17:16:07.586613,SHORT,RANGE,56482.46618322326,56419.539783375614,True,False,False,True,TRAILING_SL,0.071638514849129,40.463199923822685,4.0,2024-03,BTC_Original
2024-03-06 08:16:07.586613,2024-03-06 12:16:07.586613,SHORT,RANGE,58971.08118002979,60286.95290621111,False,False,False,False,SL,-2.2322326466469864,-1316.3717261813215,4.0,2024-03,BTC_Original
2024-03-07 10:16:07.586613,2024-03-07 12:16:07.586613,LONG,RANGE,62912.99305460419,62962.99305460419,True,True,True,True,TP3,0.0460954066751044,29.0,2.0,2024-03,BTC_Original
2024-03-07 13:16:07.586613,2024-03-07 14:16:07.586613,LONG,RANGE,62673.686240504445,62723.686240504445,True,True,True,True,TP3,0.0462714126766298,29.0,1.0,2024-03,BTC_Original
2024-03-08 09:16:07.586613,2024-03-08 10:16:07.586613,LONG,TREND,66923.05886247352,67013.05886247352,True,True,True,True,TP3,0.0717241572873106,48.00000000000001,1.0,2024-03,BTC_Original
2024-03-08 10:16:07.586613,2024-03-08 11:16:07.586613,LONG,TREND,67336.1253059664,67426.1253059664,True,True,True,True,TP3,0.0712841729189114,48.0,1.0,2024-03,BTC_Original
2024-03-08 08:16:07.586613,2024-03-08 12:16:07.586613,LONG,TREND,67891.9566535744,67981.9566535744,True,True,True,True,TP3,0.0707005695018113,47.99999999999999,4.0,2024-03,BTC_Original
2024-03-08 13:16:07.586613,2024-03-08 14:16:07.586613,LONG,TREND,68637.7826587161,68727.7826587161,True,True,True,True,TP3,0.0699323290186511,48.00000000000001,1.0,2024-03,BTC_Original
2024-03-09 10:16:07.586613,2024-03-09 12:16:07.586613,LONG,TREND,68041.93040223769,69080.69178742246,True,True,False,True,TRAILING_SL,0.3497141771702712,237.95227703695417,2.0,2024-03,BTC_Original
2024-03-10 08:16:07.586613,2024-03-10 09:16:07.586613,LONG,TREND,72721.55869098274,72811.55869098274,True,True,True,True,TP3,0.0660051858953785,48.0,1.0,2024-03,BTC_Original
2024-03-10 09:16:07.586613,2024-03-10 10:16:07.586613,LONG,TREND,72719.73312311484,72809.73312311484,True,True,True,True,TP3,0.0660068429001737,48.00000000000001,1.0,2024-03,BTC_Original
2024-03-10 10:16:07.586613,2024-03-10 12:16:07.586613,LONG,TREND,72618.93475833749,72708.93475833749,True,True,True,True,TP3,0.0660984633824982,48.0,2.0,2024-03,BTC_Original
2024-03-11 08:16:07.586613,2024-03-11 09:16:07.586613,LONG,TREND,75546.39955976543,75636.39955976543,True,True,True,True,TP3,0.0635371113378166,47.99999999999999,1.0,2024-03,BTC_Original
2024-03-13 10:16:07.586613,2024-03-13 12:16:07.586613,SHORT,RANGE,69554.75295326169,69504.75295326169,True,True,True,True,TP3,0.0416937718397001,29.0,2.0,2024-03,BTC_Original
2024-03-11 09:16:07.586613,2024-03-13 21:16:07.586613,LONG,TREND,76504.52453178106,70096.24197435153,False,False,False,False,TIMEOUT,-8.377978422396334,-6409.532557429527,60.0,2024-03,BTC_Original
2024-03-15 10:16:07.586613,2024-03-15 11:16:07.586613,LONG,RANGE,69173.95678392732,69223.95678392732,True,True,True,True,TP3,0.0419232921583259,29.0,1.0,2024-03,BTC_Original
2024-03-15 13:16:07.586613,2024-03-15 14:16:07.586613,LONG,RANGE,70263.87575005737,70313.87575005737,True,True,True,True,TP3,0.0412729865673205,29.0,1.0,2024-03,BTC_Original
2024-03-16 09:16:07.586613,2024-03-16 10:16:07.586613,LONG,RANGE,71801.12073435944,71851.12073435944,True,True,True,True,TP3,0.0403893417030222,29.0,1.0,2024-03,BTC_Original
2024-03-18 10:16:07.586613,2024-03-18 12:16:07.586613,LONG,TREND,77136.92070568055,77226.92070568055,True,True,True,True,TP3,0.0622270108281171,48.00000000000001,2.0,2024-03,BTC_Original
2024-03-18 09:16:07.586613,2024-03-18 15:16:07.586613,LONG,RANGE,77769.30661828436,77819.30661828436,True,True,True,True,TP3,0.0372897756981953,29.0,6.0,2024-03,BTC_Original
2024-03-19 14:16:07.586613,2024-03-19 15:16:07.586613,LONG,TREND,80185.80905456208,80275.80905456208,True,True,True,True,TP3,0.0598609661309753,48.0,1.0,2024-03,BTC_Original
2024-03-19 15:16:07.586613,2024-03-19 17:16:07.586613,LONG,TREND,80900.19716615383,80990.19716615383,True,True,True,True,TP3,0.0593323646683048,48.0,2.0,2024-03,BTC_Original
2024-03-20 09:16:07.586613,2024-03-20 12:16:07.586613,LONG,TREND,82413.69566938335,82503.69566938335,True,True,True,True,TP3,0.058242746682008,48.0,3.0,2024-03,BTC_Original
2024-03-20 13:16:07.586613,2024-03-20 14:16:07.586613,LONG,RANGE,82946.12223729631,82996.12223729631,True,True,True,True,TP3,0.0349624542025429,29.0,1.0,2024-03,BTC_Original
2024-03-20 14:16:07.586613,2024-03-20 15:16:07.586613,LONG,RANGE,83074.85121678762,83124.85121678762,True,True,True,True,TP3,0.0349082779869483,29.000000000000004,1.0,2024-03,BTC_Original
2024-03-20 15:16:07.586613,2024-03-20 19:16:07.586613,LONG,RANGE,83756.87703790792,80474.56899879544,False,False,False,False,SL,-3.9194489517878046,-3282.808039112482,4.0,2024-03,BTC_Original
2024-03-21 08:16:07.586613,2024-03-21 10:16:07.586613,LONG,TREND,85876.26097684263,86330.38456034836,True,True,False,True,TRAILING_SL,0.1409291873266135,121.02471670114612,2.0,2024-03,BTC_Original
2024-03-21 09:16:07.586613,2024-03-21 10:16:07.586613,LONG,TREND,85753.27069259874,85843.27069259874,True,True,True,True,TP3,0.0559745413933731,48.0,1.0,2024-03,BTC_Original
2024-03-21 10:16:07.586613,2024-03-21 11:16:07.586613,LONG,TREND,85839.82490718759,85929.82490718759,True,True,True,True,TP3,0.0559181010118542,47.99999999999999,1.0,2024-03,BTC_Original
2024-03-21 13:16:07.586613,2024-03-21 22:16:07.586613,LONG,TREND,87460.77413758745,83860.17958160675,False,False,False,False,SL,-4.117382439716002,-3601.0945559807005,9.0,2024-03,BTC_Original
2024-03-23 13:16:07.586613,2024-03-23 14:16:07.586613,SHORT,RANGE,76876.09156615418,76826.09156615418,True,True,True,True,TP3,0.0377230415974576,29.000000000000004,1.0,2024-03,BTC_Original
2024-03-27 10:16:07.586613,2024-03-27 11:16:07.586613,LONG,RANGE,80050.72922766668,80100.72922766668,True,True,True,True,TP3,0.0362270278856837,29.000000000000004,1.0,2024-03,BTC_Original
2024-03-29 14:16:07.586613,2024-03-29 15:16:07.586613,LONG,RANGE,81144.80765924099,81194.80765924099,True,True,True,True,TP3,0.0357385775338607,29.0,1.0,2024-03,BTC_Original
2024-03-29 15:16:07.586613,2024-03-29 16:16:07.586613,LONG,TREND,81204.43973731494,81294.43973731494,True,True,True,True,TP3,0.0591100685569327,48.00000000000001,1.0,2024-03,BTC_Original
2024-03-30 13:16:07.586613,2024-03-30 15:16:07.586613,LONG,RANGE,81865.63322151212,81915.63322151212,True,True,True,True,TP3,0.0354238999428878,29.0,2.0,2024-03,BTC_Original
2024-03-30 14:16:07.586613,2024-03-30 15:16:07.586613,LONG,RANGE,81438.23750643083,81488.23750643083,True,True,True,True,TP3,0.0356098079820428,29.0,1.0,2024-03,BTC_Original
2024-03-30 15:16:07.586613,2024-03-30 16:16:07.586613,LONG,RANGE,81726.20852810264,81776.20852810264,True,True,True,True,TP3,0.035484333021552,29.0,1.0,2024-03,BTC_Original
2024-03-31 10:16:07.586613,2024-03-31 11:16:07.586613,LONG,RANGE,81265.54535839986,81315.54535839986,True,True,True,True,TP3,0.0356854800790461,29.000000000000004,1.0,2024-03,BTC_Original
2024-04-05 09:16:07.586613,2024-04-05 10:16:07.586613,LONG,RANGE,75411.07062241547,75461.07062241547,True,True,True,True,TP3,0.0384558921662888,29.0,1.0,2024-04,BTC_Original
2024-04-07 09:16:07.586613,2024-04-07 12:16:07.586613,LONG,RANGE,76293.50679257906,76343.50679257906,True,True,True,True,TP3,0.0380110984789871,29.0,3.0,2024-04,BTC_Original
2024-04-10 08:16:07.586613,2024-04-10 09:16:07.586613,SHORT,RANGE,77189.03886201268,77139.03886201268,True,True,True,True,TP3,0.0375701011795754,29.0,1.0,2024-04,BTC_Original
2024-04-10 14:16:07.586613,2024-04-10 15:16:07.586613,SHORT,RANGE,76772.52175553054,76722.52175553054,True,True,True,True,TP3,0.0377739317881803,29.0,1.0,2024-04,BTC_Original
2024-04-11 13:16:07.586613,2024-04-11 14:16:07.586613,SHORT,RANGE,73731.50648914324,73681.50648914324,True,True,True,True,TP3,0.0393318967438569,29.0,1.0,2024-04,BTC_Original
2024-04-11 15:16:07.586613,2024-04-11 17:16:07.586613,SHORT,RANGE,73449.98981952481,73440.517768656,True,False,False,True,TRAILING_SL,0.0187011944700783,13.736025434402109,2.0,2024-04,BTC_Original
2024-04-13 09:16:07.586613,2024-04-13 10:16:07.586613,LONG,TREND,80808.81428128161,80898.81428128161,True,True,True,True,TP3,0.0593994608470806,48.00000000000001,1.0,2024-04,BTC_Original
2024-04-13 08:16:07.586613,2024-04-13 11:16:07.586613,LONG,TREND,81537.65034780565,81627.65034780565,True,True,True,True,TP3,0.0588685101854811,48.0,3.0,2024-04,BTC_Original
2024-04-13 10:16:07.586613,2024-04-13 11:16:07.586613,LONG,TREND,81099.62151844663,81189.62151844663,True,True,True,True,TP3,0.0591864661033986,48.0,1.0,2024-04,BTC_Original
2024-04-13 13:16:07.586613,2024-04-13 14:16:07.586613,LONG,TREND,83051.36021015543,83141.36021015543,True,True,True,True,TP3,0.0577955615399187,48.00000000000001,1.0,2024-04,BTC_Original
2024-04-13 14:16:07.586613,2024-04-13 15:16:07.586613,LONG,TREND,83047.8799837707,83137.8799837707,True,True,True,True,TP3,0.0577979835359797,48.0,1.0,2024-04,BTC_Original
2024-04-13 15:16:07.586613,2024-04-13 19:16:07.586613,LONG,TREND,83502.89341443882,84188.23327689538,True,False,False,True,TRAILING_SL,0.4271348173027579,356.66993122827995,4.0,2024-04,BTC_Original
2024-04-14 08:16:07.586613,2024-04-14 09:16:07.586613,LONG,RANGE,84055.51545655612,84105.51545655612,True,True,True,True,TP3,0.0345010078666266,29.000000000000004,1.0,2024-04,BTC_Original
2024-04-14 10:16:07.586613,2024-04-14 11:16:07.586613,LONG,RANGE,82237.24884682512,82287.24884682512,True,True,True,True,TP3,0.0352638255859158,29.000000000000004,1.0,2024-04,BTC_Original
2024-04-14 09:16:07.586613,2024-04-14 18:16:07.586613,LONG,TREND,83695.59016071328,83785.59016071328,True,True,True,True,TP3,0.057350691843895,48.0,9.0,2024-04,BTC_Original
2024-04-16 10:16:07.586613,2024-04-16 11:16:07.586613,SHORT,RANGE,76893.55117812597,76843.55117812597,True,True,True,True,TP3,0.0377144761240389,29.0,1.0,2024-04,BTC_Original
2024-04-16 13:16:07.586613,2024-04-16 14:16:07.586613,SHORT,RANGE,75535.93344357508,75485.93344357508,True,True,True,True,TP3,0.0383923235974343,29.0,1.0,2024-04,BTC_Original
2024-04-22 10:16:07.586613,2024-04-22 11:16:07.586613,LONG,RANGE,83126.46269311923,83176.46269311923,True,True,True,True,TP3,0.0348866041696737,29.000000000000004,1.0,2024-04,BTC_Original
2024-04-22 15:16:07.586613,2024-04-22 16:16:07.586613,SHORT,TREND,81619.36834670742,81529.36834670742,True,True,True,True,TP3,0.0588095705373543,48.0,1.0,2024-04,BTC_Original
2024-04-24 09:16:07.586613,2024-04-24 10:16:07.586613,LONG,RANGE,84442.60986747693,84492.60986747693,True,True,True,True,TP3,0.0343428513703119,29.0,1.0,2024-04,BTC_Original
